ID;Grupo Funcional;Función química ;Nombre_Sustrato;Formula_Sustrato;PM_Sustrato;PE_Sustrato °C;Incertidumbre PE;Densidad_Sustrato  g/cm³;Incertidumbre densidad;pKa_Sustrato;Incertidumbre Pka;LD50_Sustrato mg /kg;Nombre_Reactivo 1;Fórmula Molecular 1;Nombre_Reactivo 2;Fórmula Molecular 2;Nombre_Reactivo 3;Fórmula Molecular 3;Nombre_Catalizador 1;Catalizador 1;Nombre_Catalizador 2;Catalizador 2;Nombre_Catalizador 3;Catalizador 3;Nombre_Catalizador 4;Catalizador 4;Nombre_Solvente 1;Formula Solvente 1;Nombre_Solvente 2;Formula Solvente 2;Nombre_Solvente 3;Formula Solvente 3;Temperatura;Nombre_Medio;Medio;Nombre_Producto;Formula_Producto;PM_Producto;PE_Producto;Incertidumbre PE;Densidad_Producto;Incertidumbre densidad;pKa_Producto;Incertidumbre Pka;LD50_Producto Mamifero mg /kg;Tipo_Reaccion;Nombre_Reaccion;
EST40;Ésteres;–COOR;Metanoato de etilo;C3H6O2;74.08;54.50;0.00;0.92;0.00;7.00;0.00;0.00;diisopropilamida de litio;C6H14LiN;"	
Ácido fórmico";CH2O2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;rofurano tetrahidro;C4H8O;0.00;0.00;0.00;0.00;0.00;Diisopropilamida de litio (LDA) / Ácido fórmico;Básico;3- piridina carboxaldehído . 2.6- difluoro - 4- yodo- (ACI);C6H2F2INO;268.99;303.53;42.00;2.16;0.06;-9.29;0.18;0.00;Condensación;Formilación de compuestos aromáticos / Gatterman-Koch/ Vilsmeier-Haack / Riemer-Tiemann/ Duff/ Gross Reaction;
EST02;Ésteres;–COOR;Etanoato de etilo;C4H8O2;88.11;77.00;0.00;0.90;0.00;26.00;0.00;3000.00;Hidrógeno;H2;0.00;0.00;0.00;0.00;Paladio;Pd;0.00;0.00;0.00;0.00;0.00;0.00;acetato de etilo;CH3COOCH2CH3;0.00;0.00;0.00;0.00;0.00;Paladio sobre Hidrógeno;Neutro;Ácido heptanoico;C7H14O2;187.28;227.53;13.00;0.93;0.06;7.90;0.35;0.00;Óxido-Reducción;Reducción/Hidrogenación catalítica con $\text{H}_2/\text{Pd}$;
EST23;Ésteres;–COOR;Etanoato de pentilo;C7H14O2;130.19;149.20;0.00;0.88;0.00;7.00;0.00;0.00;hidróxido de sodio;NaOH;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"	
metanol";CH4O;Agua;H2O;0.00;0.00;0.00;Hidróxido de sodio;Básico;1-hexanol;C6H14O;88.15;137.50;0.00;0.81;0.00;12.40;0.00;0.00;Sustitución;Saponificación;
EST32;Ésteres;–COOR;Etanoato de etilo;C4H8O2;88.11;77.00;0.00;0.90;0.00;26.00;0.00;0.00;hidruro de sodio;NaH;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"	
éter diisopropílico";C6H14O;0.00;0.00;0.00;0.00;45.00;Hidruro de sodio;Básico;2- ácido propenoico. 2- hidroxi- . éster etílico;C5H8O3;116.12;185.06;32.00;1.09;0.06;9.66;0.10;0.00;Condensación;Hidrólisis o hidrogenólisis de ésteres o tioésteres carboxílicos;
EST43;Ésteres;–COOR;Etanoato de pentilo;C7H14O2;130.19;149.20;0.00;0.88;0.00;7.00;0.00;0.00;lamina de trietilo;C12H20O7;"	
ácido clorhídrico";HCL;0.00;0.00;"	
tetracloruro de titanio";TiCl4;0.00;0.00;0.00;0.00;0.00;0.00;"	
Diclorometano";CH2Cl2;Agua;H2O;0.00;0.00;0.00;Tetracloruro de titanio / Ácido clorhídrico / Trietilamina;Ácido ;2- Ácido propenoico. 3- (4- metoxifenil ) - . éster pentílico (9CI. ACI);C15H20O3;248.32;368.42;17.00;1.03;0.06;7.00;0.00;0.00;Condensación;Reacción de condensación entre compuestos con hidrógeno activo y aldehídos o cetonas / Reacción de Knoevenagel;
EST33;Ésteres;–COOR;Etanoato de pentilo;C7H14O2;130.19;149.20;0.00;0.88;0.00;7.00;0.00;0.00;trietilborohidruro de sodio;NaBH(CH3)3;0.00;0.00;0.00;0.00;Hierro. [N- [([ 2. 2′- bipiridina] - 6- il- κN1 . κN1′ ) metileno] - 2. 6- bis (1- metil etil) benceno…;C23H25Cl2FeN3;0.00;0.00;0.00;0.00;0.00;0.00;Tolueno;C7H8;0.00;0.00;0.00;0.00;0.00;Trietilborohidruro de sodio / Complejo de hierro;Neutro ;Benceno. 1.1 ′- [[ 1- (pentiloxi) etoxi] silileno] bis-(ACI);C19H26O2Si;314.49;372.36;0.00;0.00;0.00;7.00;0.00;0.00;Sustitución;"Alquilación o sililación de alcoholes con ésteres inorgánicos/orgánicos.
Reducción de aldehídos y cetonas a alcoholes";
HAC08;Haluros de acilo;–COX;Yoduro de acetilo;C2H3IO​​​​;169.95;108.00;0.00;2.19;0.06;7.00;0.00;0.00;Ácido acético / Trietilamina;RCOOH / Et3N;0.00;0.00;0.00;0.00;Trietilamina;C6H15N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Anhidrido acético;C4H6O3;102.09;139.50;0.00;1.08;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de anhídridos;
HAC10;Haluros de acilo;–COX;Yoduro de isobutirilo;C4H7IO​​​​;198.00;43.50;0.00;1.79;0.06;7.00;0.00;0.00;Ácido isobutírico / Trietilamina;RCOOH / Et3N;0.00;0.00;0.00;0.00;Trietilamina;C6H15N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Anhidrido isobutírico;C8H14O3;158.20;181.50;0.00;0.95;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de anhídridos;
HAC09;Haluros de acilo;–COX;Yoduro de propionilo;C3H5IO​​​​;183.98;75.00;0.00;1.96;0.06;7.00;0.00;0.00;Ácido propiónico / Trietilamina;RCOOH / Et3N;0.00;0.00;0.00;0.00;Trietilamina;C6H15N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Anhidrido propiónico;C6H10O3;130.14;167.00;0.00;1.01;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de anhídridos;
HAC05;Haluros de acilo;–COX;Bromuro de acetilo;C2H3BrO;122.95;76.00;0.00;1.52;0.00;7.00;0.00;0.00;Agua / Piridina;H2O / Py;0.00;0.00;0.00;0.00;Piridina;C5H5N;0.00;0.00;0.00;0.00;0.00;0.00;Piridina / Acetona;C5H5N / (CH3)2CO;0.00;0.00;0.00;0.00;0.00;Acuoso / Básico;Básico;Ácido acético;C2H4O2;60.05;117.90;0.00;1.04;0.00;4.76;0.00;0.00;Sustitución Nucleofílica Acílica;Hidrólisis de haluros de acilo;
HAC06;Haluros de acilo;–COX;Bromuro de propionilo;C3H5BrO;136.97;105.00;0.00;1.55;0.06;7.00;0.00;0.00;Agua / Piridina;H2O / Py;0.00;0.00;0.00;0.00;Piridina;C5H5N;0.00;0.00;0.00;0.00;0.00;0.00;Piridina / Acetona;C5H5N / (CH3)2CO;0.00;0.00;0.00;0.00;0.00;Acuoso / Básico;Básico;Ácido propiónico;C3H6O2;74.08;141.10;0.00;0.99;0.00;4.86;0.00;1640.00;Sustitución Nucleofílica Acílica;Hidrólisis de haluros de acilo;
HAC07;Haluros de acilo;–COX;bromuro de isobutirilo;C4H7BrO;151.00;117.00;8.00;1.44;0.06;7.00;0.00;0.00;Agua / Piridina;H2O / Py;0.00;0.00;0.00;0.00;Piridina;C5H5N;0.00;0.00;0.00;0.00;0.00;0.00;Piridina / Acetona;C5H5N / (CH3)2CO;0.00;0.00;0.00;0.00;0.00;Acuoso / Básico;Básico;Ácido isobutírico;C4H8O2;88.11;153.50;0.00;0.95;0.00;4.84;0.00;0.00;Sustitución Nucleofílica Acílica;Hidrólisis de haluros de acilo;
HAC55;Haluros de acilo;–COX;Bromuro de acetilo;C2H3BrO;122.95;76.00;0.00;1.52;0.00;7.00;0.00;0.00;Amoniaco (exc) luego Bromo/Hidróxido de sodio;1. NH3 (exc). 2. Br2/NaOH;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Etanol;EtOH;Agua;H2O;0.00;0.00;0.00;Básico;Básico;Metilamina;CH5N;31.06;-6.30;0.00;0.66;0.00;10.60;0.00;0.00;Sustitución Nucleofílica Acílica;Degradación de Hofmann;
HAC56;Haluros de acilo;–COX;Bromuro de propionilo;C3H5BrO;136.97;105.00;0.00;1.55;0.06;7.00;0.00;0.00;Amoniaco (exc) luego Bromo/Hidróxido de sodio;1. NH3 (exc). 2. Br2/NaOH;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Etanol;EtOH;Agua;H2O;0.00;0.00;0.00;Básico;Básico;Etilamina;C2H7N;45.08;16.60;0.00;0.69;0.00;10.67;0.00;0.00;Sustitución Nucleofílica Acílica;Degradación de Hofmann;
HAC57;Haluros de acilo;–COX;bromuro de isobutirilo;C4H7BrO;151.00;117.00;8.00;1.44;0.06;7.00;0.00;0.00;Amoniaco (exc) luego Bromo/Hidróxido de sodio;1. NH3 (exc). 2. Br2/NaOH;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;Agua;H2O;0.00;0.00;0.00;Básico;Básico;Isopropilamina;C3H9N;59.11;33.50;0.00;0.69;0.00;10.49;0.00;500.00;Sustitución Nucleofílica Acílica;Degradación de Hofmann;
HAC48;Haluros de acilo;–COX;Yoduro de acetilo;C2H3IO​​​​;169.95;108.00;0.00;2.19;0.06;7.00;0.00;0.00;Azida de potasio;KN3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Acetona ;C3H6O;0.00;0.00;0.00;0.00;0.00;Acuoso;Neutro;Azida de acetilo;C2H3N3O;85.06;0.00;0.00;0.00;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de azidas de acilo;
HAC49;Haluros de acilo;–COX;Yoduro de propionilo;C3H5IO​​​​;183.98;75.00;0.00;1.96;0.06;7.00;0.00;0.00;Azida de potasio;KN3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Acetona ;C3H6O;0.00;0.00;0.00;0.00;0.00;Acuoso;Neutro;Azida de propionilo;C3H5N3O;99.09;0.00;0.00;0.00;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de azidas de acilo;
HAC50;Haluros de acilo;–COX;Yoduro de isobutirilo;C4H7IO​​​​;198.00;43.50;0.00;1.79;0.06;7.00;0.00;0.00;Azida de potasio;KN3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Acetona ;C3H6O;0.00;0.00;0.00;0.00;0.00;Acuoso;Neutro;Azida de isobutirilo;C4H7N3O;113.12;0.00;0.00;0.00;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de azidas de acilo;
HAC51;Haluros de acilo;–COX;Cloruro de acetilo;C2H3ClO;78.50;52.00;0.00;1.11;0.00;19.30;0.00;0.00;Azida de potasio;KN3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Calentamiento (Reflujo);Anhidro;Isocianato de metilo;C2H3NO;57.05;39.55;0.00;0.96;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de isocianatos;
HAC52;Haluros de acilo;–COX;Cloruro de propionilo;C3H5ClO;92.52;77.50;0.00;1.07;0.00;7.00;0.00;0.00;Azida de potasio;KN3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Calentamiento (Reflujo);Anhidro;Isocianato de etilo;C3H5NO;71.08;60.00;0.00;0.90;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de isocianatos;
HAC53;Haluros de acilo;–COX;Cloruro de isobutirilo;C4H7ClO;106.55;85.00;0.00;1.11;0.00;7.00;0.00;0.00;Azida de potasio;KN3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Calentamiento (Reflujo);Anhidro;Isocianato de isopropilo;C4H7NO;85.10;74.50;0.00;0.88;0.14;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de isocianatos;
HAC54;Haluros de acilo;–COX;Cloruro de 2- metilbutanoilo;C5H9ClO;120.58;32.00;0.00;1.00;0.00;7.00;0.00;0.00;Azida de potasio;KN3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Calentamiento (Reflujo);Anhidro;Isocianato de sec-butilo;C5H9NO;99.13;100.50;0.00;0.88;0.14;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de isocianatos;
HAC01;Haluros de acilo;–COX;Cloruro de acetilo;C2H3ClO;78.50;52.00;0.00;1.11;0.00;19.30;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;Cloruro de aluminio;AlCl3;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Anhidro / Ácido de Lewis;Ácido;Acetofenona;C8H8O;120.15;202.00;0.00;1.03;0.00;-6.20;0.00;2700.00;Sustitucion Electrofilica Aromatica;Acilación de Friedel-Crafts;
HAC02;Haluros de acilo;–COX;Cloruro de propionilo;C3H5ClO;92.52;77.50;0.00;1.07;0.00;7.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;Cloruro de aluminio;AlCl3;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Anhidro / Ácido de Lewis;Ácido;Propiofenona;C9H10O;134.18;218.00;0.00;0.00;0.00;24.40;0.00;0.00;Sustitucion Electrofilica Aromatica;Acilación de Friedel-Crafts;
HAC03;Haluros de acilo;–COX;Cloruro de isobutirilo;C4H7ClO;106.55;85.00;0.00;1.11;0.00;7.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;Cloruro de aluminio;AlCl3;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Anhidro / Ácido de Lewis;Ácido;Isobutirofenona;C10H12O;148.20;108.25;0.00;1.00;0.00;26.30;0.00;0.00;Sustitucion Electrofilica Aromatica;Acilación de Friedel-Crafts;
HAC04;Haluros de acilo;–COX;Cloruro de 2- metilbutanoilo;C5H9ClO;120.58;32.00;0.00;1.00;0.00;7.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;Cloruro de aluminio;AlCl3;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Anhidro / Ácido de Lewis;Ácido;2-metilbutirofenona;C11H14O;162.23;103.00;0.00;0.97;0.00;7.00;0.00;0.00;Sustitucion Electrofilica Aromatica;Acilación de Friedel-Crafts;
HAC41;Haluros de acilo;–COX;Cloruro de acetilo;C2H3ClO;78.50;52.00;0.00;1.11;0.00;19.30;0.00;0.00;Bromuro de etilmagnesio (exceso);2 EtMgBr;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Hidrólisis ácida final;Básico (luego ácido);2-metil-2-butanol;C5H12O;58.08;49.00;0.00;0.87;0.00;7.00;0.00;1400.00;Sustitución Nucleofílica Acílica;Reacción con reactivos de Grignard (Formación de alcoholes terciarios);
HAC42;Haluros de acilo;–COX;Cloruro de propionilo;C3H5ClO;92.52;77.50;0.00;1.07;0.00;7.00;0.00;0.00;Bromuro de etilmagnesio (exceso);2 EtMgBr;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Hidrólisis ácida final;Básico (luego ácido);3-metil-3-pentanol;C6H14O;102.17;122.40;0.00;0.83;0.00;15.38;0.29;0.00;Sustitución Nucleofílica Acílica;Reacción con reactivos de Grignard (Formación de alcoholes terciarios);
HAC43;Haluros de acilo;–COX;Cloruro de isobutirilo;C4H7ClO;106.55;85.00;0.00;1.11;0.00;7.00;0.00;0.00;Bromuro de etilmagnesio (exceso);2 EtMgBr;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Hidrólisis ácida final;Básico (luego ácido);2.3-dimetil-2-butanol;C6H14O;102.17;118.60;0.00;0.82;0.00;15.24;0.29;0.00;Sustitución Nucleofílica Acílica;Reacción con reactivos de Grignard (Formación de alcoholes terciarios);
HAC44;Haluros de acilo;–COX;Cloruro de 2- metilbutanoilo;C5H9ClO;120.58;32.00;0.00;1.00;0.00;7.00;0.00;0.00;Bromuro de etilmagnesio (exceso);2 EtMgBr;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Hidrólisis ácida final;Básico (luego ácido);2.3-dimetil-3-pentanol;C7H16O;116.20;139.00;0.00;0.83;0.00;15.24;0.29;0.00;Sustitución Nucleofílica Acílica;Reacción con reactivos de Grignard (Formación de alcoholes terciarios);
HAC21;Haluros de acilo;–COX;Cloruro de acetilo;C2H3ClO;78.50;52.00;0.00;1.11;0.00;19.30;0.00;0.00;Clorhidrato de N.O-dimetilhidroxilamina;MeNHOMe•HCl;0.00;0.00;0.00;0.00;Piridina ;C5H5N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;N-metoxi-N-metilacetamida;C4H9NO2;103.12;65.00;0.00;0.98;0.06;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de amida de Weinreb;
HAC22;Haluros de acilo;–COX;Cloruro de propionilo;C3H5ClO;92.52;77.50;0.00;1.07;0.00;7.00;0.00;0.00;Clorhidrato de N.O-dimetilhidroxilamina;MeNHOMe•HCl;0.00;0.00;0.00;0.00;Piridina ;C5H5N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;N-metoxi-N-metilpropionamida;C5H11NO2;117.15;119.00;23.00;0.96;0.06;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de amida de Weinreb;
HAC23;Haluros de acilo;–COX;Cloruro de isobutirilo;C4H7ClO;106.55;85.00;0.00;1.11;0.00;7.00;0.00;0.00;Clorhidrato de N.O-dimetilhidroxilamina;MeNHOMe•HCl;0.00;0.00;0.00;0.00;Piridina ;C5H5N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;N-metoxi-N-metilisobutiramida;C6H13NO2;131.17;137.68;23.00;0.95;0.06;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de amida de Weinreb;
HAC24;Haluros de acilo;–COX;Cloruro de 2- metilbutanoilo;C5H9ClO;120.58;32.00;0.00;1.00;0.00;7.00;0.00;0.00;Clorhidrato de N.O-dimetilhidroxilamina;MeNHOMe•HCl;0.00;0.00;0.00;0.00;Piridina ;C5H5N;0.00;0.00;0.00;0.00;0.00;0.00;Diclorometano;CH2Cl2;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;N-metoxi-N.2-dimetilbutanamida;C7H15NO2;145.20;161.68;23.00;0.94;0.06;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de amida de Weinreb;
HAC15;Haluros de acilo;–COX;Bromuro de acetilo;C2H3BrO;122.95;76.00;0.00;1.52;0.00;7.00;0.00;0.00;Dimetilamina (exceso);(CH3)2NH;0.00;0.00;0.00;0.00;Dimetilamina (exceso);(CH3)2NH;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;N.N-dimetilacetamida;C4H9NO;87.12;164.00;0.00;0.94;0.00;34.50;0.00;0.00;Sustitución Nucleofílica Acílica;Aminólisis (Formación de amidas);
HAC16;Haluros de acilo;–COX;Bromuro de propionilo;C3H5BrO;136.97;105.00;0.00;1.55;0.06;7.00;0.00;0.00;Dimetilamina (exceso);(CH3)2NH;0.00;0.00;0.00;0.00;Dimetilamina (exceso);(CH3)2NH;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;N.N-dimetilpropionamida;C5H11NO;101.15;175.00;0.00;0.93;0.00;-0.41;0.70;0.00;Sustitución Nucleofílica Acílica;Aminólisis (Formación de amidas);
HAC17;Haluros de acilo;–COX;bromuro de isobutirilo;C4H7BrO;151.00;117.00;8.00;1.44;0.06;7.00;0.00;0.00;Dimetilamina (exceso);(CH3)2NH;0.00;0.00;0.00;0.00;Dimetilamina (exceso);(CH3)2NH;0.00;0.00;0.00;0.00;0.00;0.00;Tetrahidrofurano ;C4H8O;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;N.N-dimetilisobutiramida;C6H13NO;115.17;58.00;0.00;0.87;0.06;-0.47;0.70;0.00;Sustitución Nucleofílica Acílica;Aminólisis (Formación de amidas);
HAC38;Haluros de acilo;–COX;Yoduro de acetilo;C2H3IO​​​​;169.95;108.00;0.00;2.19;0.06;8.00;0.00;0.00;Etilcuprato de litio;Et2CuLi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Baja temperatura;Neutro;2-butanona;C4H8O;72.11;79.60;0.00;0.81;0.00;24.40;0.00;0.00;Sustitución Nucleofílica Acílica;Acilación de organocupratos (Síntesis de cetonas);
HAC39;Haluros de acilo;–COX;Yoduro de propionilo;C3H5IO​​​​;183.98;75.00;0.00;1.96;0.06;7.00;0.00;0.00;Etilcuprato de litio;Et2CuLi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Baja temperatura;Neutro;3-pentanona;C5H10O;86.13;101.90;0.00;0.82;0.00;27.10;0.00;0.00;Sustitución Nucleofílica Acílica;Acilación de organocupratos (Síntesis de cetonas);
HAC40;Haluros de acilo;–COX;Yoduro de isobutirilo;C4H7IO​​​​;198.00;43.50;0.00;1.79;0.06;7.00;0.00;0.00;Etilcuprato de litio;Et2CuLi;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Éter dietílico;C4H10O;0.00;0.00;0.00;0.00;0.00;Anhidro / Baja temperatura;Neutro;2-metil-3-pentanona;C6H12O;100.16;113.50;0.00;0.83;0.00;7.00;0.00;0.00;Sustitución Nucleofílica Acílica;Acilación de organocupratos (Síntesis de cetonas);
HAC45;Haluros de acilo;–COX;Bromuro de acetilo;C2H3BrO;122.95;76.00;0.00;1.52;0.00;7.00;0.00;0.00;Feniletilamina;Ph-CH2CH2NH2;0.00;0.00;0.00;0.00;Oxicloruro de fósforo;POCl3;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Calentamiento (Reflujo);Ácido (Lewis);1-metil-3.4-dihidroisoquinolina;C10H11N;145.20;189.00;0.00;1.04;0.14;6.40;0.20;0.00;Sustitucion Electrofilica Aromatica;Síntesis de Bischler-Napieralski;
HAC46;Haluros de acilo;–COX;Bromuro de propionilo;C3H5BrO;136.97;105.00;0.00;1.55;0.06;7.00;0.00;0.00;Feniletilamina;Ph-CH2CH2NH2;0.00;0.00;0.00;0.00;Oxicloruro de fósforo;POCl3;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Calentamiento (Reflujo);Ácido (Lewis);1-etil-3.4-dihidroisoquinolina;C11H13N;159.23;122.50;0.00;1.02;0.14;6.35;0.20;0.00;Sustitucion Electrofilica Aromatica;Síntesis de Bischler-Napieralski;
HAC47;Haluros de acilo;–COX;bromuro de isobutirilo;C4H7BrO;151.00;117.00;8.00;1.44;0.06;7.00;0.00;0.00;Feniletilamina;Ph-CH2CH2NH2;0.00;0.00;0.00;0.00;Oxicloruro de fósforo;POCl3;0.00;0.00;0.00;0.00;0.00;0.00;Benceno;C6H6;0.00;0.00;0.00;0.00;0.00;Calentamiento (Reflujo);Ácido (Lewis);1-isopropil-3.4-dihidroisoquinolina;C12H15N;173.25;67.50;0.00;1.01;0.14;6.31;0.20;0.00;Sustitucion Electrofilica Aromatica;Síntesis de Bischler-Napieralski;
HAC18;Haluros de acilo;–COX;Yoduro de acetilo;C2H3IO​​​​;169.95;108.00;0.00;2.19;0.06;7.00;0.00;0.00;Hidrazina hidratada;NH2NH2•H2O;0.00;0.00;0.00;0.00;Hidrazina (exceso);NH2NH2;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Acetohidrazida;C2H6N2O;74.08;127.50;0.00;1.04;0.06;21.80;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de hidrazidas de acilo;
HAC19;Haluros de acilo;–COX;Yoduro de propionilo;C3H5IO​​​​;183.98;75.00;0.00;1.96;0.06;7.00;0.00;0.00;Hidrazina hidratada;NH2NH2•H2O;0.00;0.00;0.00;0.00;Hidrazina (exceso);NH2NH2;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Propionohidrazida;C3H8N2O;88.11;243.30;9.00;1.01;0.06;13.46;0.18;0.00;Sustitución Nucleofílica Acílica;Formación de hidrazidas de acilo;
HAC20;Haluros de acilo;–COX;Yoduro de isobutirilo;C4H7IO​​​​;198.00;43.50;0.00;1.79;0.06;7.00;0.00;0.00;Hidrazina hidratada;NH2NH2•H2O;0.00;0.00;0.00;0.00;Hidrazina (exceso);NH2NH2;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico / Anhidro;Básico;Isobutirohidrazida;C4H10N2O;102.14;238.63;9.00;0.98;0.06;13.46;0.36;0.00;Sustitución Nucleofílica Acílica;Formación de hidrazidas de acilo;
HAC25;Haluros de acilo;–COX;Bromuro de acetilo;C2H3BrO;122.95;76.00;0.00;1.52;0.00;7.00;0.00;0.00;Hidroxilamina;NH2OH;0.00;0.00;0.00;0.00;Base;Base;0.00;0.00;0.00;0.00;0.00;0.00; Etanol;C2H6O;0.00;0.00;0.00;0.00;0.00;Básico;Básico;Ácido acetohidroxámico;C2H5NO2;75.07;0.00;0.00;1.16;0.06;9.00;0.00;0.00;Sustitución Nucleofílica Acílica;Formación de ácidos hidroxámicos;
